ts,phase,car,config,mode,rep,mph,steer1,steer2,brake,runID,dist_m,dist_ft,avg_g,duration_s,actual_start_mph,arc_m,arc_g,steer_input,wheel_angle_deg,understeer_deg,yaw_deg,acs,yaw_rms,yaw_ratio,dmg,codekey,tele_files,wall_s,status,car_model,controller,trace_2khz
03:19:34,straight,DynamicABS,DynamicABS2.pc,straight,8,60,0.0,0.0,1.0,1788776386-0001,25.9572,85.16,1.4107,1.81,60.0,25.96,1.411,0.00,0.3,0.2,1.2,0.0,1.492,0.4184,0,6b41ae38-d111e559-110747,1,17.8,OK,sbr,DynamicABS,sbr_DynamicABS_60mph_rep8_1788776386-0001_2khz.csv
03:19:57,straight,DynamicABS,DynamicABS2.pc,straight,8,80,0.0,0.0,1.0,1788776410-0002,45.4991,149.28,1.4316,2.43,80.0,45.50,1.432,0.00,0.3,0.2,1.9,0.0,1.808,0.3825,0,6b41ae38-d111e559-110747,1,17.6,OK,sbr,DynamicABS,sbr_DynamicABS_80mph_rep8_1788776410-0002_2khz.csv
03:20:20,straight,DynamicABS,DynamicABS2.pc,straight,8,120,0.0,0.0,1.0,1788776434-0003,101.9725,334.56,1.4379,3.66,120.0,101.97,1.438,0.00,0.3,0.2,2.7,0.0,2.513,0.2811,0,6b41ae38-d111e559-110747,1,19.8,OK,sbr,DynamicABS,sbr_DynamicABS_120mph_rep8_1788776434-0003_2khz.csv
03:20:45,straight,DynamicABS,DynamicABS2.pc,straight,8,160,0.0,0.0,1.0,1788776462-0004,176.4989,579.06,1.4771,4.82,160.0,176.50,1.477,0.00,0.2,0.2,4.2,0.0,2.702,0.2942,0,6b41ae38-d111e559-110747,1,22.5,OK,sbr,DynamicABS,sbr_DynamicABS_160mph_rep8_1788776462-0004_2khz.csv
03:21:13,straight,DynamicABS,DynamicABS2.pc,straight,8,180,0.0,0.0,1.0,1788776491-0005,219.9005,721.46,1.5005,5.39,180.0,219.90,1.501,0.00,0.2,0.1,5.0,0.0,2.603,0.3072,0,6b41ae38-d111e559-110747,1,24.2,OK,sbr,DynamicABS,sbr_DynamicABS_180mph_rep8_1788776491-0005_2khz.csv
03:22:04,straight,StockABS,StockABS2.pc,straight,8,60,0.0,0.0,1.0,1788776536-0001,25.8807,84.91,1.4149,1.81,60.0,25.88,1.415,0.00,0.3,0.2,1.3,0.0,1.600,0.4318,0,,0,16.9,OK,sbr,StockABS,
03:22:26,straight,StockABS,StockABS2.pc,straight,8,80,0.0,0.0,1.0,1788776558-0002,49.4180,162.13,1.3181,2.55,80.0,49.42,1.318,0.00,0.3,0.2,1.4,0.0,2.044,0.2742,0,,0,16.7,OK,sbr,StockABS,
03:22:49,straight,StockABS,StockABS2.pc,straight,8,120,0.0,0.0,1.0,1788776581-0003,116.0708,380.81,1.2632,3.98,120.0,116.07,1.263,0.00,0.3,0.2,2.3,0.0,2.727,0.2106,0,,0,18.0,OK,sbr,StockABS,
03:23:12,straight,StockABS,StockABS2.pc,straight,8,160,0.0,0.0,1.0,1788776607-0004,202.6138,664.74,1.2867,5.29,160.0,202.61,1.287,0.00,0.2,0.2,3.6,0.0,2.825,0.2252,0,,0,20.2,OK,sbr,StockABS,
03:23:38,straight,StockABS,StockABS2.pc,straight,8,180,0.0,0.0,1.0,1788776634-0005,251.7848,826.07,1.3105,5.86,180.0,251.79,1.311,0.00,0.2,0.2,4.1,0.0,2.723,0.2347,0,,0,22.3,OK,sbr,StockABS,
03:24:26,straight,StockABS_TC_ESC,StockABSTCESC2.pc,straight,8,60,0.0,0.0,1.0,1788776678-0001,25.9059,84.99,1.4135,1.82,60.0,25.91,1.413,0.00,0.3,0.2,1.0,0.0,1.494,0.3499,0,,0,17.2,OK,sbr,StockABS_TC_ESC,
03:24:48,straight,StockABS_TC_ESC,StockABSTCESC2.pc,straight,8,80,0.0,0.0,1.0,1788776701-0002,48.9948,160.74,1.3295,2.55,80.0,48.99,1.329,0.00,0.3,0.2,1.5,0.0,1.984,0.2860,0,,0,17.3,OK,sbr,StockABS_TC_ESC,
03:25:11,straight,StockABS_TC_ESC,StockABSTCESC2.pc,straight,8,120,0.0,0.0,1.0,1788776725-0003,115.9703,380.48,1.2643,3.97,120.0,115.97,1.264,0.00,0.3,0.2,2.1,0.0,2.743,0.1899,0,,0,19.2,OK,sbr,StockABS_TC_ESC,
03:25:36,straight,StockABS_TC_ESC,StockABSTCESC2.pc,straight,8,160,0.0,0.0,1.0,1788776752-0004,202.4937,664.35,1.2875,5.29,160.0,202.49,1.287,0.00,0.2,0.2,3.6,0.0,2.805,0.2285,0,,0,21.8,OK,sbr,StockABS_TC_ESC,
03:26:03,straight,StockABS_TC_ESC,StockABSTCESC2.pc,straight,8,180,0.0,0.0,1.0,1788776780-0005,250.5154,821.90,1.3172,5.85,180.0,250.52,1.317,0.00,0.2,0.1,4.5,0.0,2.686,0.2575,0,,0,22.4,OK,sbr,StockABS_TC_ESC,
03:26:52,straight,DynamicABS,DynamicABS2.pc,straight,9,60,0.0,0.0,1.0,1788776825-0001,26.0337,85.41,1.4066,1.83,60.0,26.03,1.407,0.00,0.3,0.2,1.4,0.0,1.487,0.4879,0,6b41ae38-d111e559-110747,1,17.2,OK,sbr,DynamicABS,sbr_DynamicABS_60mph_rep9_1788776825-0001_2khz.csv
03:27:15,straight,DynamicABS,DynamicABS2.pc,straight,9,80,0.0,0.0,1.0,1788776848-0002,45.8679,150.49,1.4201,2.44,80.0,45.87,1.420,0.00,0.3,0.2,1.4,0.0,2.049,0.2880,0,6b41ae38-d111e559-110747,1,18.9,OK,sbr,DynamicABS,sbr_DynamicABS_80mph_rep9_1788776848-0002_2khz.csv
03:27:39,straight,DynamicABS,DynamicABS2.pc,straight,9,120,0.0,0.0,1.0,1788776873-0003,100.0800,328.35,1.4651,3.62,120.0,100.08,1.465,0.00,0.3,0.2,2.8,0.0,2.475,0.2974,0,6b41ae38-d111e559-110747,1,20.1,OK,sbr,DynamicABS,sbr_DynamicABS_120mph_rep9_1788776873-0003_2khz.csv
03:28:05,straight,DynamicABS,DynamicABS2.pc,straight,9,160,0.0,0.0,1.0,1788776901-0004,176.3944,578.72,1.4780,4.82,160.0,176.40,1.478,0.00,0.2,0.2,4.2,0.0,2.629,0.2932,0,6b41ae38-d111e559-110747,1,22.3,OK,sbr,DynamicABS,sbr_DynamicABS_160mph_rep9_1788776901-0004_2khz.csv
03:28:33,straight,DynamicABS,DynamicABS2.pc,straight,9,180,0.0,0.0,1.0,1788776930-0005,219.4485,719.98,1.5036,5.38,180.0,219.45,1.504,0.00,0.2,0.1,5.0,0.0,2.624,0.3056,0,6b41ae38-d111e559-110747,1,24.4,OK,sbr,DynamicABS,sbr_DynamicABS_180mph_rep9_1788776930-0005_2khz.csv
03:29:23,straight,StockABS,StockABS2.pc,straight,9,60,0.0,0.0,1.0,1788776975-0001,25.9135,85.02,1.4131,1.82,60.0,25.91,1.413,0.00,0.3,0.2,1.4,0.0,1.541,0.4779,0,,0,17.4,OK,sbr,StockABS,
03:29:46,straight,StockABS,StockABS2.pc,straight,9,80,0.0,0.0,1.0,1788776998-0002,49.3477,161.90,1.3200,2.55,80.0,49.35,1.320,0.00,0.3,0.2,1.7,0.0,2.031,0.3137,0,,0,17.1,OK,sbr,StockABS,
03:30:09,straight,StockABS,StockABS2.pc,straight,9,120,0.0,0.0,1.0,1788777022-0003,114.8074,376.66,1.2771,3.96,120.0,114.81,1.277,0.00,0.3,0.2,2.7,0.0,2.648,0.2544,0,,0,18.5,OK,sbr,StockABS,
03:30:33,straight,StockABS,StockABS2.pc,straight,9,160,0.0,0.0,1.0,1788777048-0004,203.4622,667.53,1.2813,5.30,160.0,203.46,1.281,0.00,0.2,0.2,3.8,0.0,2.784,0.2353,0,,0,20.7,OK,sbr,StockABS,
03:30:59,straight,StockABS,StockABS2.pc,straight,9,180,0.0,0.0,1.0,1788777076-0005,251.1559,824.00,1.3138,5.87,180.0,251.16,1.314,0.00,0.2,0.1,4.8,0.0,2.625,0.2756,0,,0,22.7,OK,sbr,StockABS,
03:31:47,straight,StockABS_TC_ESC,StockABSTCESC2.pc,straight,9,60,0.0,0.0,1.0,1788777119-0001,25.8247,84.73,1.4180,1.81,60.0,25.83,1.418,0.00,0.3,0.2,1.3,0.0,1.542,0.4531,0,,0,16.4,OK,sbr,StockABS_TC_ESC,
03:32:09,straight,StockABS_TC_ESC,StockABSTCESC2.pc,straight,9,80,0.0,0.0,1.0,1788777142-0002,48.8449,160.25,1.3336,2.53,80.0,48.85,1.334,0.00,0.3,0.2,1.5,0.0,2.044,0.2906,0,,0,17.1,OK,sbr,StockABS_TC_ESC,
03:32:32,straight,StockABS_TC_ESC,StockABSTCESC2.pc,straight,9,120,0.0,0.0,1.0,1788777165-0003,115.9202,380.32,1.2649,3.97,120.0,115.92,1.265,0.00,0.3,0.2,2.3,0.0,2.679,0.2119,0,,0,18.5,OK,sbr,StockABS_TC_ESC,
03:32:56,straight,StockABS_TC_ESC,StockABSTCESC2.pc,straight,9,160,0.0,0.0,1.0,1788777191-0004,202.0428,662.87,1.2903,5.27,160.0,202.04,1.290,0.00,0.2,0.2,3.6,0.0,2.803,0.2269,0,,0,20.6,OK,sbr,StockABS_TC_ESC,
03:33:22,straight,StockABS_TC_ESC,StockABSTCESC2.pc,straight,9,180,0.0,0.0,1.0,1788777219-0005,250.8104,822.87,1.3156,5.86,180.0,250.81,1.316,0.00,0.2,0.1,4.4,0.0,2.697,0.2522,0,,0,22.7,OK,sbr,StockABS_TC_ESC,
03:34:11,straight,DynamicABS,DynamicABS2.pc,straight,10,60,0.0,0.0,1.0,1788777263-0001,26.1833,85.90,1.3985,1.83,60.0,26.18,1.399,0.00,0.3,0.2,1.3,0.0,1.501,0.4346,0,6b41ae38-d111e559-110747,1,17.9,OK,sbr,DynamicABS,sbr_DynamicABS_60mph_rep10_1788777263-0001_2khz.csv
03:34:34,straight,DynamicABS,DynamicABS2.pc,straight,10,80,0.0,0.0,1.0,1788777287-0002,45.9303,150.69,1.4182,2.44,80.0,45.93,1.418,0.00,0.3,0.2,1.3,0.0,2.011,0.2570,0,6b41ae38-d111e559-110747,1,17.8,OK,sbr,DynamicABS,sbr_DynamicABS_80mph_rep10_1788777287-0002_2khz.csv
03:34:58,straight,DynamicABS,DynamicABS2.pc,straight,10,120,0.0,0.0,1.0,1788777311-0003,99.9375,327.88,1.4672,3.62,120.0,99.94,1.467,0.00,0.3,0.2,2.9,0.0,2.383,0.3092,0,6b41ae38-d111e559-110747,1,19.6,OK,sbr,DynamicABS,sbr_DynamicABS_120mph_rep10_1788777311-0003_2khz.csv
03:35:23,straight,DynamicABS,DynamicABS2.pc,straight,10,160,0.0,0.0,1.0,1788777338-0004,176.6639,579.61,1.4757,4.83,160.0,176.66,1.476,0.00,0.2,0.2,4.6,0.0,2.616,0.3200,0,6b41ae38-d111e559-110747,1,22.2,OK,sbr,DynamicABS,sbr_DynamicABS_160mph_rep10_1788777338-0004_2khz.csv
03:35:50,straight,DynamicABS,DynamicABS2.pc,straight,10,180,0.0,0.0,1.0,1788777368-0005,219.7110,720.84,1.5018,5.41,180.0,219.71,1.502,0.00,0.2,0.1,4.6,0.0,2.715,0.2837,0,6b41ae38-d111e559-110747,1,24.3,OK,sbr,DynamicABS,sbr_DynamicABS_180mph_rep10_1788777368-0005_2khz.csv
03:36:41,straight,StockABS,StockABS2.pc,straight,10,60,0.0,0.0,1.0,1788777413-0001,26.4264,86.70,1.3857,1.84,60.0,26.43,1.386,0.00,0.3,0.2,1.3,0.0,1.566,0.4477,0,,0,16.9,OK,sbr,StockABS,
03:37:03,straight,StockABS,StockABS2.pc,straight,10,80,0.0,0.0,1.0,1788777436-0002,48.3600,158.66,1.3470,2.53,80.0,48.36,1.347,0.00,0.3,0.2,1.7,0.0,1.975,0.3243,0,,0,16.9,OK,sbr,StockABS,
03:37:26,straight,StockABS,StockABS2.pc,straight,10,120,0.0,0.0,1.0,1788777459-0003,115.8112,379.96,1.2661,3.97,120.0,115.81,1.266,0.00,0.3,0.2,2.1,0.0,2.731,0.1963,0,,0,18.2,OK,sbr,StockABS,
03:37:49,straight,StockABS,StockABS2.pc,straight,10,160,0.0,0.0,1.0,1788777484-0004,203.0916,666.31,1.2837,5.29,160.0,203.09,1.284,0.00,0.2,0.2,3.7,0.0,2.813,0.2327,0,,0,20.2,OK,sbr,StockABS,
03:38:15,straight,StockABS,StockABS2.pc,straight,10,180,0.0,0.0,1.0,1788777512-0005,251.0555,823.67,1.3143,5.86,180.0,251.06,1.314,0.00,0.2,0.1,4.5,0.0,2.666,0.2578,0,,0,22.4,OK,sbr,StockABS,
03:39:04,straight,StockABS_TC_ESC,StockABSTCESC2.pc,straight,10,60,0.0,0.0,1.0,1788777555-0001,25.5968,83.98,1.4306,1.80,60.0,25.60,1.431,0.00,0.3,0.2,1.5,0.0,1.555,0.5146,0,,0,16.3,OK,sbr,StockABS_TC_ESC,
03:39:25,straight,StockABS_TC_ESC,StockABSTCESC2.pc,straight,10,80,0.0,0.0,1.0,1788777578-0002,48.7995,160.10,1.3348,2.53,80.0,48.80,1.335,0.00,0.3,0.2,1.7,0.0,2.017,0.3315,0,,0,17.0,OK,sbr,StockABS_TC_ESC,
03:39:48,straight,StockABS_TC_ESC,StockABSTCESC2.pc,straight,10,120,0.0,0.0,1.0,1788777601-0003,117.3365,384.96,1.2496,4.01,120.0,117.34,1.250,0.00,0.3,0.2,2.3,0.0,2.755,0.2131,0,,0,18.3,OK,sbr,StockABS_TC_ESC,
03:40:12,straight,StockABS_TC_ESC,StockABSTCESC2.pc,straight,10,160,0.0,0.0,1.0,1788777627-0004,203.7701,668.54,1.2794,5.31,160.0,203.77,1.279,0.00,0.2,0.2,3.8,0.0,2.791,0.2377,0,,0,20.3,OK,sbr,StockABS_TC_ESC,
03:40:37,straight,StockABS_TC_ESC,StockABSTCESC2.pc,straight,10,180,0.0,0.0,1.0,1788777654-0005,250.2626,821.07,1.3185,5.84,180.0,250.26,1.318,0.00,0.2,0.2,3.9,0.0,2.729,0.2249,0,,0,22.2,OK,sbr,StockABS_TC_ESC,
03:41:26,straight,DynamicABS,DynamicABS3.pc,straight,1,60,0.0,0.0,1.0,1788777700-0001,31.0040,101.72,1.1811,2.21,60.0,31.00,1.181,0.00,0.2,0.1,1.3,0.0,0.962,0.6370,0,6b41ae38-d111e559-110747,1,18.6,OK,scintilla,DynamicABS,scintilla_DynamicABS_60mph_rep1_1788777700-0001_2khz.csv
03:41:50,straight,DynamicABS,DynamicABS3.pc,straight,1,80,0.0,0.0,1.0,1788777724-0002,53.8474,176.66,1.2097,2.93,80.0,53.85,1.210,0.00,0.2,0.1,1.7,0.0,1.069,0.4852,0,6b41ae38-d111e559-110747,1,19.0,OK,scintilla,DynamicABS,scintilla_DynamicABS_80mph_rep1_1788777724-0002_2khz.csv
03:42:15,straight,DynamicABS,DynamicABS3.pc,straight,1,120,0.0,0.0,1.0,1788777749-0003,114.0785,374.27,1.2853,4.25,120.0,114.08,1.285,0.00,0.2,0.1,2.7,0.0,1.790,0.3501,0,6b41ae38-d111e559-110747,1,21.6,OK,scintilla,DynamicABS,scintilla_DynamicABS_120mph_rep1_1788777749-0003_2khz.csv
03:42:42,straight,DynamicABS,DynamicABS3.pc,straight,1,160,0.0,0.0,1.0,1788777778-0004,193.0946,633.51,1.3501,5.52,160.0,193.09,1.350,0.00,0.2,0.1,4.8,0.0,2.688,0.3152,0,6b41ae38-d111e559-110747,1,24.0,OK,scintilla,DynamicABS,scintilla_DynamicABS_160mph_rep1_1788777778-0004_2khz.csv
03:43:12,straight,DynamicABS,DynamicABS3.pc,straight,1,180,0.0,0.0,1.0,1788777810-0005,236.2584,775.13,1.3966,6.07,180.0,236.26,1.397,0.00,0.2,0.1,5.6,100.0,3.326,0.2847,0,6b41ae38-d111e559-110747,1,25.2,OK,scintilla,DynamicABS,scintilla_DynamicABS_180mph_rep1_1788777810-0005_2khz.csv
03:44:03,straight,StockABS,StockABS3.pc,straight,1,60,0.0,0.0,1.0,1788777856-0001,31.3685,102.92,1.1673,2.22,60.0,31.37,1.167,0.00,0.2,0.1,1.3,0.0,0.862,0.6358,0,,0,17.7,OK,scintilla,StockABS,
03:47:37,straight,StockABS,StockABS3.pc,straight,1,80,0.0,0.0,1.0,1788778070-0002,53.9272,176.93,1.2079,2.91,80.0,53.93,1.208,0.00,0.2,0.1,1.6,0.0,1.162,0.4702,0,,0,18.2,OK,scintilla,StockABS,
03:51:51,straight,StockABS,StockABS3.pc,straight,1,120,0.0,0.0,1.0,1788778326-0003,117.3334,384.95,1.2496,4.33,120.0,117.33,1.250,0.00,0.2,0.1,3.1,0.0,1.922,0.3845,0,,0,20.5,OK,scintilla,StockABS,
03:52:17,straight,StockABS,StockABS3.pc,straight,1,160,0.0,0.0,1.0,1788778353-0004,195.5927,641.71,1.3329,5.57,160.0,195.59,1.333,0.00,0.2,0.1,4.7,0.0,2.788,0.2974,0,,0,22.6,OK,scintilla,StockABS,
03:52:45,straight,StockABS,StockABS3.pc,straight,1,180,0.0,0.0,1.0,1788778383-0005,243.5103,798.92,1.3550,6.19,180.0,243.51,1.355,0.00,0.2,0.1,5.0,0.0,3.642,0.2387,0,,0,23.9,OK,scintilla,StockABS,
03:53:36,straight,StockABS_TC_ESC,StockABSESCTC3.pc,straight,1,60,0.0,0.0,1.0,1788778429-0001,31.8217,104.40,1.1507,2.24,60.0,31.82,1.151,0.00,0.2,0.1,1.3,0.0,0.820,0.6792,0,,0,17.8,OK,scintilla,StockABS_TC_ESC,
03:53:59,straight,StockABS_TC_ESC,StockABSESCTC3.pc,straight,1,80,0.0,0.0,1.0,1788778452-0002,53.7957,176.50,1.2108,2.91,80.0,53.80,1.211,0.00,0.2,0.1,1.6,0.0,1.169,0.4812,0,,0,18.2,OK,scintilla,StockABS_TC_ESC,
03:54:23,straight,StockABS_TC_ESC,StockABSESCTC3.pc,straight,1,120,0.0,0.0,1.0,1788778477-0003,115.3948,378.59,1.2706,4.29,120.0,115.39,1.271,0.00,0.2,0.1,2.9,0.0,1.944,0.3498,0,,0,19.7,OK,scintilla,StockABS_TC_ESC,
03:54:48,straight,StockABS_TC_ESC,StockABSESCTC3.pc,straight,1,160,0.0,0.0,1.0,1788778504-0004,195.8444,642.53,1.3312,5.58,160.0,195.84,1.331,0.00,0.2,0.1,4.2,0.0,2.955,0.2637,0,,0,21.5,OK,scintilla,StockABS_TC_ESC,
03:55:15,straight,StockABS_TC_ESC,StockABSESCTC3.pc,straight,1,180,0.0,0.0,1.0,1788778532-0005,244.1459,801.00,1.3515,6.22,180.0,244.15,1.352,0.00,0.2,0.1,4.8,0.0,3.663,0.2309,0,,0,24.0,OK,scintilla,StockABS_TC_ESC,
03:56:05,straight,DynamicABS,DynamicABS3.pc,straight,2,60,0.0,0.0,1.0,1788778579-0001,30.3571,99.60,1.2062,2.18,60.0,30.36,1.206,0.00,0.2,0.1,1.4,0.0,0.950,0.7247,0,6b41ae38-d111e559-110747,1,18.4,OK,scintilla,DynamicABS,scintilla_DynamicABS_60mph_rep2_1788778579-0001_2khz.csv
03:56:29,straight,DynamicABS,DynamicABS3.pc,straight,2,80,0.0,0.0,1.0,1788778603-0002,53.2500,174.70,1.2233,2.91,80.0,53.25,1.223,0.00,0.2,0.1,1.9,0.0,1.219,0.5422,0,6b41ae38-d111e559-110747,1,19.1,OK,scintilla,DynamicABS,scintilla_DynamicABS_80mph_rep2_1788778603-0002_2khz.csv
03:56:54,straight,DynamicABS,DynamicABS3.pc,straight,2,120,0.0,0.0,1.0,1788778628-0003,114.3432,375.14,1.2823,4.27,120.0,114.34,1.282,0.00,0.2,0.1,2.7,0.0,1.872,0.3441,0,6b41ae38-d111e559-110747,1,21.5,OK,scintilla,DynamicABS,scintilla_DynamicABS_120mph_rep2_1788778628-0003_2khz.csv
03:57:21,straight,DynamicABS,DynamicABS3.pc,straight,2,160,0.0,0.0,1.0,1788778657-0004,191.3746,627.87,1.3623,5.51,160.0,191.37,1.362,0.00,0.2,0.1,4.5,0.0,2.671,0.2979,0,6b41ae38-d111e559-110747,1,23.9,OK,scintilla,DynamicABS,scintilla_DynamicABS_160mph_rep2_1788778657-0004_2khz.csv
03:57:50,straight,DynamicABS,DynamicABS3.pc,straight,2,180,0.0,0.0,1.0,1788778689-0005,233.3379,765.54,1.4141,6.03,180.0,233.34,1.414,0.00,0.2,0.1,5.3,100.0,3.353,0.2724,0,6b41ae38-d111e559-110747,1,25.4,OK,scintilla,DynamicABS,scintilla_DynamicABS_180mph_rep2_1788778689-0005_2khz.csv
03:58:42,straight,StockABS,StockABS3.pc,straight,2,60,0.0,0.0,1.0,1788778736-0001,31.0856,101.99,1.1780,2.21,60.0,31.09,1.178,0.00,0.2,0.1,1.4,0.0,0.887,0.6637,0,,0,18.0,OK,scintilla,StockABS,
03:59:06,straight,StockABS,StockABS3.pc,straight,2,80,0.0,0.0,1.0,1788778759-0002,53.8730,176.75,1.2091,2.92,80.0,53.87,1.209,0.00,0.2,0.1,1.7,0.0,1.135,0.4951,0,,0,19.3,OK,scintilla,StockABS,
03:59:31,straight,StockABS,StockABS3.pc,straight,2,120,0.0,0.0,1.0,1788778785-0003,115.8037,379.93,1.2661,4.28,120.0,115.80,1.266,0.00,0.2,0.1,2.9,0.0,1.873,0.3516,0,,0,20.5,OK,scintilla,StockABS,
04:04:27,straight,StockABS,StockABS3.pc,straight,2,160,0.0,0.0,1.0,1788779084-0004,196.8304,645.77,1.3245,5.60,160.0,196.83,1.325,0.00,0.2,0.1,4.7,0.0,2.816,0.2981,0,,0,22.8,OK,scintilla,StockABS,
04:04:56,straight,StockABS,StockABS3.pc,straight,2,180,0.0,0.0,1.0,1788779113-0005,244.3710,801.74,1.3503,6.20,180.0,244.37,1.350,0.00,0.2,0.1,5.7,100.0,3.536,0.2759,0,,0,23.7,OK,scintilla,StockABS,
04:05:46,straight,StockABS_TC_ESC,StockABSESCTC3.pc,straight,2,60,0.0,0.0,1.0,1788779159-0001,31.3746,102.94,1.1671,2.22,60.0,31.37,1.167,0.00,0.2,0.1,1.6,0.0,0.956,0.7982,0,,0,17.7,OK,scintilla,StockABS_TC_ESC,
04:06:09,straight,StockABS_TC_ESC,StockABSESCTC3.pc,straight,2,80,0.0,0.0,1.0,1788779182-0002,53.9029,176.85,1.2084,2.93,80.0,53.90,1.208,0.00,0.2,0.1,1.6,0.0,1.165,0.4811,0,,0,18.2,OK,scintilla,StockABS_TC_ESC,
04:06:33,straight,StockABS_TC_ESC,StockABSESCTC3.pc,straight,2,120,0.0,0.0,1.0,1788779207-0003,117.0806,384.12,1.2523,4.34,120.0,117.08,1.252,0.00,0.2,0.1,3.0,0.0,1.897,0.3667,0,,0,19.4,OK,scintilla,StockABS_TC_ESC,
04:06:58,straight,StockABS_TC_ESC,StockABSESCTC3.pc,straight,2,160,0.0,0.0,1.0,1788779234-0004,197.1584,646.85,1.3223,5.60,160.0,197.16,1.322,0.00,0.2,0.1,5.0,0.0,2.811,0.3157,0,,0,21.6,OK,scintilla,StockABS_TC_ESC,
04:07:25,straight,StockABS_TC_ESC,StockABSESCTC3.pc,straight,2,180,0.0,0.0,1.0,1788779262-0005,243.6697,799.44,1.3542,6.21,180.0,243.67,1.354,0.00,0.2,0.1,5.8,100.0,3.495,0.2814,0,,0,24.1,OK,scintilla,StockABS_TC_ESC,
04:08:16,straight,DynamicABS,DynamicABS3.pc,straight,3,60,0.0,0.0,1.0,1788779309-0001,31.5456,103.50,1.1608,2.23,60.0,31.55,1.161,0.00,0.2,0.1,1.4,0.0,0.974,0.6897,0,6b41ae38-d111e559-110747,1,18.5,OK,scintilla,DynamicABS,scintilla_DynamicABS_60mph_rep3_1788779309-0001_2khz.csv
04:08:40,straight,DynamicABS,DynamicABS3.pc,straight,3,80,0.0,0.0,1.0,1788779334-0002,53.2847,174.82,1.2225,2.91,80.0,53.28,1.222,0.00,0.2,0.1,1.7,0.0,1.070,0.5086,0,6b41ae38-d111e559-110747,1,19.2,OK,scintilla,DynamicABS,scintilla_DynamicABS_80mph_rep3_1788779334-0002_2khz.csv
04:09:05,straight,DynamicABS,DynamicABS3.pc,straight,3,120,0.0,0.0,1.0,1788779359-0003,115.4744,378.85,1.2698,4.31,120.0,115.47,1.270,0.00,0.2,0.1,2.9,0.0,1.836,0.3646,0,6b41ae38-d111e559-110747,1,21.5,OK,scintilla,DynamicABS,scintilla_DynamicABS_120mph_rep3_1788779359-0003_2khz.csv
04:09:32,straight,DynamicABS,DynamicABS3.pc,straight,3,160,0.0,0.0,1.0,1788779388-0004,192.5283,631.65,1.3541,5.51,160.0,192.53,1.354,0.00,0.2,0.1,4.7,0.0,2.714,0.3139,0,6b41ae38-d111e559-110747,1,23.9,OK,scintilla,DynamicABS,scintilla_DynamicABS_160mph_rep3_1788779388-0004_2khz.csv
04:14:53,straight,DynamicABS,DynamicABS3.pc,straight,3,180,0.0,0.0,1.0,1788779711-0005,236.6969,776.56,1.3941,6.07,180.0,236.70,1.394,0.00,0.2,0.1,5.5,100.0,3.331,0.2773,0,6b41ae38-d111e559-110747,1,25.3,OK,scintilla,DynamicABS,scintilla_DynamicABS_180mph_rep3_1788779711-0005_2khz.csv
04:15:44,straight,StockABS,StockABS3.pc,straight,3,60,0.0,0.0,1.0,1788779758-0001,31.4555,103.20,1.1641,2.23,60.0,31.46,1.164,0.00,0.2,0.1,1.3,0.0,0.848,0.6307,0,,0,17.9,OK,scintilla,StockABS,
04:16:08,straight,StockABS,StockABS3.pc,straight,3,80,0.0,0.0,1.0,1788779781-0002,52.9728,173.80,1.2297,2.90,80.0,52.97,1.230,0.00,0.2,0.1,1.5,0.0,1.225,0.4455,0,,0,18.2,OK,scintilla,StockABS,
04:16:32,straight,StockABS,StockABS3.pc,straight,3,120,0.0,0.0,1.0,1788779806-0003,115.9235,380.33,1.2648,4.32,120.0,115.92,1.265,0.00,0.2,0.1,2.8,0.0,1.877,0.3439,0,,0,20.1,OK,scintilla,StockABS,
04:16:57,straight,StockABS,StockABS3.pc,straight,3,160,0.0,0.0,1.0,1788779833-0004,197.9712,649.51,1.3169,5.62,160.0,197.97,1.317,0.00,0.2,0.1,4.6,0.0,2.823,0.2929,0,,0,22.7,OK,scintilla,StockABS,
04:17:25,straight,StockABS,StockABS3.pc,straight,3,180,0.0,0.0,1.0,1788779887-0005,241.0818,790.95,1.3687,6.17,180.0,241.08,1.369,0.00,0.2,0.1,6.0,100.0,3.516,0.2887,0,,0,48.2,OK,scintilla,StockABS,
04:18:40,straight,StockABS_TC_ESC,StockABSESCTC3.pc,straight,3,60,0.0,0.0,1.0,1788779933-0001,31.5109,103.38,1.1621,2.22,60.0,31.51,1.162,0.00,0.2,0.1,1.3,0.0,0.833,0.6571,0,,0,17.6,OK,scintilla,StockABS_TC_ESC,
04:19:03,straight,StockABS_TC_ESC,StockABSESCTC3.pc,straight,3,80,0.0,0.0,1.0,1788779956-0002,54.3747,178.39,1.1980,2.94,80.0,54.37,1.198,0.00,0.2,0.1,1.6,0.0,1.123,0.4527,0,,0,18.0,OK,scintilla,StockABS_TC_ESC,
04:19:27,straight,StockABS_TC_ESC,StockABSESCTC3.pc,straight,3,120,0.0,0.0,1.0,1788779981-0003,115.2733,378.19,1.2720,4.31,120.0,115.27,1.272,0.00,0.2,0.1,2.6,0.0,1.969,0.3181,0,,0,19.3,OK,scintilla,StockABS_TC_ESC,
04:19:52,straight,StockABS_TC_ESC,StockABSESCTC3.pc,straight,3,160,0.0,0.0,1.0,1788780007-0004,196.7647,645.55,1.3250,5.60,160.0,196.76,1.325,0.00,0.2,0.1,4.6,0.0,2.846,0.2896,0,,0,21.3,OK,scintilla,StockABS_TC_ESC,
