ts,phase,car,config,mode,rep,mph,steer1,steer2,brake,runID,dist_m,dist_ft,avg_g,duration_s,actual_start_mph,arc_m,arc_g,steer_input,wheel_angle_deg,understeer_deg,yaw_deg,acs,yaw_rms,yaw_ratio,dmg,codekey,tele_files,wall_s,status,build,controller,trace_2khz
01:23:49,corner,etk800,DynamicABS1.pc,single,3,60,-0.5,0.0,1.0,1788769445-0006,42.7993,140.42,0.8556,3.48,60.0,47.35,0.773,0.50,15.9,8.7,90.8,93.3,73.572,0.3112,0,bf7f18b6-164dbc51-89072,1,23.5,OK,V2.56,DynamicABS,V2.56_DynamicABS_s0.50_b1.00_rep3_1788769445-0006_2khz.csv
01:24:13,corner,etk800,DynamicABS1.pc,single,1,60,-1.0,0.0,1.0,1788769468-0007,43.8103,143.73,0.8358,3.14,60.0,46.88,0.781,1.00,34.3,26.8,81.3,92.3,225.285,0.1173,0,bf7f18b6-164dbc51-89072,1,22.7,OK,V2.56,DynamicABS,V2.56_DynamicABS_s1.00_b1.00_rep1_1788769468-0007_2khz.csv
01:24:35,corner,etk800,DynamicABS1.pc,single,2,60,-1.0,0.0,1.0,1788769490-0008,43.6985,143.37,0.8380,3.13,60.0,46.74,0.784,1.00,34.4,27.1,80.6,92.4,226.016,0.1162,0,bf7f18b6-164dbc51-89072,1,21.4,OK,V2.56,DynamicABS,V2.56_DynamicABS_s1.00_b1.00_rep2_1788769490-0008_2khz.csv
01:24:57,corner,etk800,DynamicABS1.pc,single,3,60,-1.0,0.0,1.0,1788769512-0009,44.4576,145.86,0.8237,3.16,60.0,47.56,0.770,1.00,34.0,26.7,80.8,91.7,223.813,0.1170,0,bf7f18b6-164dbc51-89072,1,22.6,OK,V2.56,DynamicABS,V2.56_DynamicABS_s1.00_b1.00_rep3_1788769512-0009_2khz.csv
01:25:41,corner,etk800,StockABS1.pc,single,1,60,-0.2,0.0,1.0,1788769555-0001,41.3775,135.75,0.8850,2.86,60.0,42.91,0.853,0.20,6.1,2.7,49.5,94.7,21.931,0.5049,0,,0,21.6,OK,stock_ref_7,StockABS,
01:26:02,corner,etk800,StockABS1.pc,single,2,60,-0.2,0.0,1.0,1788769578-0002,43.3100,142.09,0.8455,2.96,60.0,45.21,0.810,0.20,6.1,2.6,53.5,92.8,21.133,0.5221,0,,0,21.2,OK,stock_ref_7,StockABS,
01:26:23,corner,etk800,StockABS1.pc,single,3,60,-0.2,0.0,1.0,1788769599-0003,43.0570,141.26,0.8505,2.95,60.0,44.93,0.815,0.20,6.1,2.5,53.4,93.0,21.114,0.5259,0,,0,20.8,OK,stock_ref_7,StockABS,
01:26:44,corner,etk800,StockABS1.pc,single,1,60,-0.5,0.0,1.0,1788769619-0004,46.2090,151.60,0.7924,3.28,60.0,50.04,0.732,0.50,16.0,10.6,79.2,90.1,84.333,0.2542,0,,0,20.9,OK,stock_ref_7,StockABS,
01:27:05,corner,etk800,StockABS1.pc,single,2,60,-0.5,0.0,1.0,1788769640-0005,46.3869,152.19,0.7894,3.31,60.0,50.37,0.727,0.50,16.0,10.5,80.6,90.0,84.008,0.2575,0,,0,20.9,OK,stock_ref_7,StockABS,
01:27:26,corner,etk800,StockABS1.pc,single,3,60,-0.5,0.0,1.0,1788769661-0006,45.9410,150.73,0.7971,3.25,60.0,49.60,0.738,0.50,16.0,10.6,77.7,90.4,84.400,0.2521,0,,0,20.5,OK,stock_ref_7,StockABS,
01:27:46,corner,etk800,StockABS1.pc,single,1,60,-1.0,0.0,1.0,1788769682-0007,50.1680,164.59,0.7299,3.58,60.0,54.79,0.668,1.00,34.4,28.6,86.2,84.4,230.741,0.1062,0,,0,21.6,OK,stock_ref_7,StockABS,
01:28:08,corner,etk800,StockABS1.pc,single,2,60,-1.0,0.0,1.0,1788769703-0008,49.3893,162.04,0.7414,3.52,60.0,53.73,0.682,1.00,34.7,29.0,84.5,85.5,232.845,0.1044,0,,0,21.4,OK,stock_ref_7,StockABS,
01:28:29,corner,etk800,StockABS1.pc,single,3,60,-1.0,0.0,1.0,1788769725-0009,49.9553,163.90,0.7330,3.55,60.0,54.40,0.673,1.00,34.3,28.6,84.8,84.6,230.988,0.1053,0,,0,22.0,OK,stock_ref_7,StockABS,
